id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,cluster hierarchical complete,cluster hierarchical average,cluster hierarchical single
18578796878,46981478@N00,45.76756,4.833415,"france,christina",2015_05_27-12_07_41,7,12,27,5,2015,5,4,0
4334061497,8616915@N07,45.762936,4.833598,,,36,14,6,2,2010,5,4,0
46725512044,65422770@N00,45.747019,4.827536,"horseinthehouse,lyon,périscope,concert,live,show",Horse in the house,33,22,7,3,2019,5,4,0
30313097914,146294738@N08,45.766061,4.831297,,DSC_2661_DxO,21,15,19,4,2015,5,4,0
46204339274,40936370@N00,45.836997,4.825958,"360°,360degrés,360degrees,panorama,panoramas,panorama360,visitevirtuelle,vr,virtualvisit,demeureduchaos,abodeofchaos,artprice,chaos,lespritdelasalamandre,thierryehrmann,ddc,999,groupeserveur,organmusum,servergroup,facteurcheval,museum,maisondartiste,art,artistshouses,streetart,alchimie,alechemy,artbrut,cyberpunk,urbex,prophétie",360° VANITAS | 1999-2019,52,13,16,9,2018,0,3,0
25284665463,22789397@N05,45.736103,4.798417,"mars,saint,festival,lyon,cosplay,05,foy,bulles,2016",Sainte Foy les Bulles - Sainte Foy lès Lyon - 2016-03-05- P1290633,42,16,5,3,2016,5,4,0
32343711982,124810342@N04,45.809941,4.972753,"miribel,ain,animaux,faune,jonage,lac,oiseau,ornithologie,rhone,yanndimauro,étang",Héron cendré (Ardea cinerea) & Sterne pierregarin (Sterna hirundo),5,9,26,7,2016,3,0,2
34136911356,62419258@N04,45.736529,4.840142,"lysistrata,paleblueskin,lecroiseur,theflyingsausageconspiracy,freenoise,lesbriquesdunéant,0104,010417,jerkovmusiques,jerkov,luikrecords,indie,loud,mathrock,postrock,noise,parpaing,concert,live,lyon,rhône,france,canon80d,yaofdesign,yaof,design","Lysistrata @ Le Croiseur (Lyon, France) 01/04/2017",0,0,1,4,2017,5,4,0
6169270620,61591695@N07,45.751354,4.822322,"lyon,bibliothèque,perrache,atelier,municipale,saône",Face à face au fil de la Saône 05: Perrache,13,14,21,9,2011,5,4,0
40126021040,10909746@N05,45.762328,4.822525,"lyon,france,french,ल्यों,ليون,лион,لیون,里昂,francia,frança,frankrijk,francie,frankrig,frankreich,γαλλία,franciaország,francja,fransa,فرنسا,франция,franța,frankryk,فرانسه,perancis,프랑스,pransiya,pháp,フランス,ประเทศฝรั่งเศส,法国,리옹,リヨン,lione,ลียง",Interior,11,13,5,5,2018,5,4,0
14148662122,11466019@N00,45.757892,4.828112,,,45,19,19,4,2014,5,4,0
48245526576,20425047@N00,45.776883,4.854566,,MVIMG_20190709_151142,11,15,9,7,2019,5,4,0
22395791393,107271827@N08,45.781546,4.854691,"automne,couleursdautomne,couleurdautomne,paysagesdautomne","Couleurs d""Automne",22,20,14,11,2015,5,4,0
13029972315,83294602@N03,45.773749,4.836977,"lyon,3ème",IMG_0314,13,15,2,3,2014,5,4,0
43724801591,23723681@N05,45.780555,4.832222,,20180728_165811,58,16,28,7,2018,0,4,0
31322690007,114440180@N03,45.760542,4.833607,"france,lyon,night,alsanin",Lyon. Place de la République.,56,16,30,11,2018,5,4,0
4805692337,47926802@N05,45.739832,4.915995,bron,BRON 128,41,21,18,7,2010,1,4,0
15799277889,37420732@N08,45.778733,4.846129,"lyon,lumières,fêtes",Jardin d'hiver,12,20,9,12,2014,0,4,0
41543195811,97255581@N07,45.765741,4.763517,"parc,norbert,cellier,lyon,sauvagie,tassin,rhone,france,demi,lune,httpwwwlasauvagiefr,baraillon,norbertcellier,tassinlademilune,wwwlasauvagiefr,résidence,copropriété,sauvagiefr",La Sauvagie,38,14,18,4,2018,4,2,0
9672608764,87978098@N02,45.77046,4.837507,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=51472debe4b0c11f88609137","If you ask me the best dessert in town made by Ilena... Si vous me demandé, le meilleur dessert de la ville fait par Ilena...",49,4,4,9,2013,5,4,0
8244280855,23162008@N07,45.767521,4.833437,"lyon,placedesterreaux,palaissaintjean,fêtedeslumières2012",Fête des Lumières 2012 – Essais sur la place des Terreaux,32,19,4,12,2012,5,4,0
7334366304,46032524@N00,45.813656,4.888039,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4e1c46c062e11cdc74409581",Sun down,24,11,4,6,2012,0,3,0
7798596882,17089358@N00,45.743955,4.821105,,DSC02817,25,17,16,8,2012,5,4,0
7179703827,37290448@N04,45.771315,4.835829,"france,bird,birds,french,lyon,pigeon,pigeons,creative,commons,cc,sidewalk,creativecommons,lyonnaise,lyonnais",Citydweller,0,4,2,6,2012,5,4,0
22068326625,51193639@N03,45.73265,4.818094,"lyon,confluence,lyon2015",Musée Confluence - Lyon,41,22,6,10,2015,5,4,0
5261518724,48367113@N03,45.773524,4.835937,,Lyon,54,11,10,12,2010,5,4,0
4724746978,41610421@N05,45.782318,4.866214,"geotagged,structure,bleu,grue,dôme",Travaux derrière le Nautibus,49,14,22,6,2010,5,4,0
6257288247,40936370@N00,45.837448,4.826248,"streetart,france,art,mystery,museum,painting,blood,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,event,vision,satomi,freemasonry,hallucination,sang,ddc,mystic,cyberpunk,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,curator,psychosis,dadaisme,theophany,nutriscoetextinguo,salamanderspirit,organmuseum,demeureduchaos,thierryehrmann,lukaszpira,abodeofchaos,empressstah,onirisme,jonjohn,postapocalyptique,maisondartiste,artistshouses,actingperformance,coralietrinhthi,borderlinebiennale,visavajara,lespritdelasalamandre,danielromani,survivetheapocalypse,servergroup,bodyhacktivism,ajsploshgirl,tanzweiter,lakonik,kirilbikov,françoismoncarey,kevinramseier,sorayalinsada,steelangelsofmercy","Borderline Biennale 2011 - L'Histoire de l'Oeil, Visavajara acting performance IMG_4242",38,17,17,9,2011,0,3,0
24175597647,32799292@N00,45.760955,4.826742,"france,lyon",FDL17 134,54,21,9,12,2017,5,4,0
34553514433,39415781@N06,45.762306,4.822643,"lyon,france,burgundy,bourgogne,auvergnerhônealpes,metropolisoflyon,rhonealpes,vieuxlyon,unesco,worldheritagesite,unescoworldheritagesite,basilicaofnotredamedefourvière,labasiliquenotredamedefourvière,pierrebossan,romanesqueandbyzantinearchitecturestyle,quaisaintantoine,passerelledupalaisdejustice,riversaône,courdappeldelyon,tree,trees,fourvière",Vieux Lyon - Basilica of Notre-Dame de Fourvière,1,13,3,6,2017,5,4,0
33175081630,113391938@N03,45.761891,4.839794,,,30,20,20,3,2017,5,4,0
6432897921,23162008@N07,45.757762,4.831994,,"À Lyon, la place Bellecour",43,22,30,11,2011,5,4,0
28196015709,113391938@N03,45.72998,4.824199,,,18,20,29,1,2018,5,4,0
33164962573,149399363@N07,45.759323,4.818631,,DSC00708,16,13,28,12,2015,5,4,0
37417364310,113391938@N03,45.777388,4.859436,,,38,18,13,10,2017,5,4,0
19264945015,54979873@N08,45.77205,4.872468,,arbre contemporain,53,10,26,6,2015,5,4,0
4404392641,41709449@N00,45.745709,4.868981,"lyon,lumière,musée,institut",IMG_6848,25,13,28,2,2010,5,4,0
5799824556,45328755@N03,45.762119,4.823572,"bougies,basilique,fourvière",Image00010,49,16,4,6,2011,5,4,0
24112734578,113391938@N03,45.762916,4.837816,,,16,12,27,10,2017,5,4,0
38724497655,141049952@N08,45.7297,4.953825,"cosplay,cosplaylyon,japactu,japactuinfo,aoisoracosplay",Japan Touch - Concours Cosplay - Lyon - 2017,25,14,10,1,2018,1,0,0
8022808613,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,steel,secret,911,apocalypse,taz,peinture,container,freemasonry,artbrut,ddc,sanctuary,installationart,cyberpunk,landart,heure,alchemy,crude,monumental,modernsculpture,prophecy,999,vanitas,sanctuaire,acier,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,gesamtkunstwerk,prophétie,abodeofchaos,facteurcheval,palaisideal,oxycoupage,postapocalyptique,maisondartiste,artistshouses,initiatique,sculpturemoderne,francmaconnerie,groupeserveur,lespritdelasalamandre,servergroup",L'Heure Initiatique par thierry Ehrmann DDC_7574,46,11,25,9,2012,0,3,0
48921719948,109567861@N02,45.760554,4.826602,"night,nuit,long,exposure,lyon,france,europe,bike,street,rue",In a street of Lyon,32,23,16,10,2019,5,4,0
38349361412,150941022@N07,45.768069,4.835861,,Irisbus Citelis 12 2640,42,14,12,11,2017,5,4,0
16457217172,63648434@N05,45.768305,4.833991,,IMG_2822,26,23,5,12,2014,5,4,0
37115332802,36660594@N03,45.752929,4.822086,,IMG_8514,46,1,7,9,2017,5,4,0
26770291016,141763430@N02,45.761078,4.82671,,LYON,33,9,25,8,2006,5,4,0
4961520694,34879782@N00,45.831554,4.879796,,IMG06015.jpg,33,11,5,9,2010,0,3,0
12037751026,107735426@N07,45.717827,4.895005,,DSC03327,57,17,24,7,2013,1,4,0
11260634523,87978098@N02,45.771424,4.837466,"square,squareformat,amaro,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4e04fb7f62e1e659a8a642ec",#FêteDesLumières #with #Génie #And #Joe,32,16,7,12,2013,5,4,0
38694338331,45018599@N05,45.723819,4.832208,"loust,20172018,accréditation,gerland,j11,lou,lourugby,lyon,stadetoulousain,top14,toulouse,auvergnerhônealpes,france,fr",TOP14 J11 #LOUST,43,19,26,11,2017,5,4,0
18282655461,75242968@N00,45.757572,4.874236,,ALLONS Y MOSO - 2014-2015,50,18,29,5,2015,5,4,0
10314228105,87978098@N02,45.768263,4.836795,"valencia,square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4c3f5b6e520fa593fc78c6ac",They're showing the first movies... Ils nous montrent les premiers films...   #Lyon #At #Night #Films #Lumière,50,10,16,10,2013,5,4,0
33628371325,90493526@N00,45.779466,4.835346,"europe,france,lyon,croixrousse,streetart,wheatpaste,wheatpaper,collage,pasted,paper,pasteup,akn","Pasted paper by Ak'n (Lyon, France]",37,16,19,3,2017,0,4,0
21855441443,13818951@N08,45.764653,4.82761,"france,lyon,file:md5sum=c76f355e6bcd9ee25bc8272994f94ec0,file:sha1sig=3e4ce3f64067f79007cc6a3ea2b3f94b31630f6a",Basilica of Notre-Dame de Fourvière,1,17,24,10,2015,5,4,0
22840931914,40936370@N00,45.837586,4.826513,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,artbrut,ddc,français,sanctuary,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,peintre,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,frenchpainter,prophétie,abodeofchaos,plasticien,facteurcheval,palaisideal,postapocalyptique,maisondartiste,artistshouses,figurationlibre,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup,pierrecombas","Robert Combas, painted portrait _DDC0005",54,15,2,12,2015,0,3,0
5657162106,41610421@N05,45.768459,4.875848,"nocturne,ville,lumière",Vertigineux,53,21,25,4,2011,5,4,0
17187099417,51768160@N05,45.751505,4.827075,,IMG_1402,46,8,6,5,2015,5,4,0
26219616807,33034942@N04,45.767545,4.833608,"2017,69,8,8decembre,decembre,enoha,fete,fetedeslumieres,lumiere,lumieres,lyon,terreaux",_PHM5422-A09_PHM5435,32,11,29,3,2018,5,4,0
4523022872,26048905@N06,45.759982,4.825294,"camera,nikon,mess,d300,d40,macbook,poladroid",Poladroid: DSCN7708,0,11,15,4,2010,5,4,0
6332715184,42456491@N04,45.766714,4.828413,,Coucher de soleil sur la saône,17,23,10,11,2011,5,4,0
30620901141,29795204@N05,45.784119,4.860733,"villeurbanne,auvergnerhã´nealpes,france,fr","Mgla, Lyon",32,20,28,10,2016,5,4,0
7546028408,55615801@N04,45.759574,4.818373,lyon,Lyon: Ruinas cerca de Théâtre Romain,0,12,9,7,2012,5,4,0
4511429095,23391332@N00,45.777707,4.857652,"france,spring,lyon,printemps,2010,parcdelatêtedor",lyon_2010-04-04_24,22,16,4,4,2010,5,4,0
46929647101,40936370@N00,45.837619,4.826241,"360°,360degrés,360degrees,panorama,panoramas,panorama360,visitevirtuelle,vr,virtualvisit,demeureduchaos,abodeofchaos,artprice,chaos,lespritdelasalamandre,thierryehrmann,ddc,999,groupeserveur,organmusum,servergroup,facteurcheval,museum,maisondartiste,art,artistshouses,streetart,alchimie,alechemy,artbrut,cyberpunk,urbex,prophétie,littleplanet,smallworld,littleworld",360° LITTLE PLANETS | 1999-2019,46,17,30,1,2019,0,3,0
10377656023,55622671@N03,45.73644,4.814994,"lyon,biennalelyon2013",15092013-DSCF4315.jpg,18,14,15,9,2013,5,4,0
15453781781,127727950@N08,45.783656,4.876459,"cross,lyon,insa,villeurbanne,2013",,4,19,3,4,2013,5,4,0
36122868391,22297671@N03,45.761587,4.823952,,Lyon-2017-07-29-163-MontéeFourvière,20,14,29,7,2017,5,4,0
40458881271,75906220@N07,45.762223,4.827471,"porte,door,lyon",42,10,13,24,2,2018,5,4,0
26471024303,142610606@N03,45.77752,4.845721,"park,france,statue,lyon",• Clean •,2,18,17,5,2016,0,4,0
24124204566,47893030@N00,45.738491,4.808599,"black,france,scary,rust,shiny,iron,noir,pointy,lyon,teeth,fer,rouille,brillant,d3300",forbidden entry,33,13,3,1,2016,5,4,0
33383004456,113391938@N03,45.760708,4.853908,,,2,20,13,3,2017,5,4,0
34619385361,97121353@N07,45.762041,4.822852,"notredamedefourvière,basilica,basilique,church,architecture,projectweather,lyon,france",Notre Dame de Fourvière,13,15,8,4,2017,5,4,0
14634286639,40911451@N00,45.762705,4.837705,lyon,"(LYON,FR69)",20,20,18,8,2012,5,4,0
29706323562,76235854@N02,45.838243,4.833254,"instagramapp,square,squareformat,iphoneography,uploaded:by=instagram,juno",#kayak #lyon #moi #france #sport #eau #cool #amusé #rame #2016 #drôle,58,21,20,9,2016,0,3,0
8106638405,71115985@N00,45.769498,4.835164,,Lyon,43,13,12,9,2012,5,4,0
8947853506,53942696@N06,45.759095,4.829435,"france,lyon,croquis,urbansketchers",130531 USK France à Lyon,32,12,4,6,2013,5,4,0
13711299163,122495774@N05,45.755719,4.875869,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Figurine,17,21,30,1,2014,5,4,0
5638551548,34879782@N00,45.694718,4.86763,,IMG11544.jpg,48,15,10,4,2011,2,4,0
35540247683,83294602@N03,45.762074,4.827096,"musée,minatures,cinéma",IMG_2850,44,15,1,8,2017,5,4,0
43668819411,40936370@N00,45.837222,4.826388,"davidkimelfeld,laurentwauquiez,999,abodeofchaos,chaos,confluences,demeureduchaos,ehrmann,festivallumière,institutd’artcontemporain,institutlumière,labiennaledeladansedelyon,lademeureduchaos,lafêtedeslumières,letransbordeur,lesnuitsdefourvière,lesnuitssonores,maisondeladanse,musée,muséed’artcontemporainlyon,muséedesbeauxartsdelyon,muséedesconfluences,opéradelyon,orchestrenationaldelyon,quaidupolar,théâtredelacroixrousse,théâtredescélestins,thierryehrmann,tnpvilleurbanne,classementacteurculturel,grandlyon,metropole,lemonde,lefigaro,grandlyonlamétropole,lesucre,reperkusound,invitesdevilleurbanne,ninkasi,lessubsistances,micheldelpuech,préfetrhônealpes,parisattack,françoisenyssen,florenceverneycarron,stéphanebouillon,emmanuelmacron,arte,tracks,canal,lagauledantoine,antoinedecaunes","Thierry Ehrmann : En avant première, le classement N°59 exclusif de Août 2018 des principaux acteurs culturels du Grand Lyon, la Métropole",14,12,27,7,2018,0,3,0
4984004061,13339562@N06,45.760973,4.835529,"rose,lyon,danse,biennale,2010,sanggi",_MG_3271,41,16,12,9,2010,5,4,0
19090443439,49396741@N00,45.683258,4.953686,photostream,,19,13,12,6,2015,1,5,0
36587640875,49168286@N00,45.7733,4.854541,,,9,14,4,8,2017,5,4,0
44631607852,149002641@N04,45.760824,4.827214,"lyon,france,landscape",Lyon,45,21,13,8,2018,5,4,0
6685988035,55865049@N07,45.80467,4.819715,"mésange,paridae,paruscaeruleus,oiseau,fontaine",Mésange bleue - St Rambert - 1415,23,11,9,1,2009,0,3,0
39413768201,137679299@N06,45.760094,4.838188,,01b2408aff8ac23d8f10b879b40cb6b4a3d2f025cd,33,20,17,2,2017,5,4,0
4358027701,97211956@N00,45.745169,4.871491,dailypicture,Bientôt sur cet écran,2,16,22,11,2009,5,4,0
4592218817,9424012@N07,45.784367,4.851515,"expo,lyon,ben,benvautier",expo_ben_lyon-8,47,14,4,4,2010,5,4,0
47981763957,90493526@N00,45.777191,4.833201,"europe,france,lyon,croixrousse,streetart,wheatpaste,wheatpaper,collage,pasted,paper,pasteup,omalley","Pasted paper by O'Malley [Lyon, France]",46,18,20,5,2019,0,4,0
